year,geo_name,geo,soc_name,soc,sex_name,sex,num_ppl,num_ppl_moe,avg_wage_ft,avg_wage_ft_moe
2015,"California","04000US06","Budget analysts","132031","Male","1",1832,321.235,91293.6,8224.59
2015,"California","04000US06","Budget analysts","132031","Female","2",3954,536.315,70988.2,4088.46
2015,"California","04000US06","Credit analysts","132041","Male","1",756,230.689,74856.4,8772.0
2015,"California","04000US06","Credit analysts","132041","Female","2",1788,421.308,70175.0,7368.18
2015,"California","04000US06","Financial analysts","132051","Male","1",9155,887.827,155977.0,14067.0
2015,"California","04000US06","Financial analysts","132051","Female","2",6999,835.109,98905.9,7044.95
2015,"California","04000US06","Personal financial advisors","132052","Male","1",23856,1260.55,157009.0,7175.12
2015,"California","04000US06","Personal financial advisors","132052","Female","2",12115,1097.23,92158.4,7306.75
2015,"California","04000US06","Insurance underwriters","132053","Male","1",3552,505.858,98027.0,10832.2
2015,"California","04000US06","Insurance underwriters","132053","Female","2",6396,692.413,66552.9,3686.32
2015,"California","04000US06","Financial examiners","132061","Male","1",517,166.125,90405.5,28336.7
2015,"California","04000US06","Financial examiners","132061","Female","2",562,180.746,97931.6,20624.1
2015,"California","04000US06","Credit counselors & loan officers","132070","Male","1",16441,1080.82,96700.0,5481.36
2015,"California","04000US06","Credit counselors & loan officers","132070","Female","2",18787,1277.35,65400.3,3731.77
2015,"California","04000US06","Tax examiners & collectors, & revenue agents","132081","Male","1",2800,448.312,69019.4,5904.86
2015,"California","04000US06","Tax examiners & collectors, & revenue agents","132081","Female","2",5067,700.419,59556.1,7115.03
2015,"California","04000US06","Tax preparers","132082","Male","1",4429,554.855,79057.3,11360.5
2015,"California","04000US06","Tax preparers","132082","Female","2",6922,702.666,51389.9,7325.19
2015,"California","04000US06","Other financial specialists","132099","Male","1",3070,429.888,138490.0,17715.4
2015,"California","04000US06","Other financial specialists","132099","Female","2",4301,631.738,76301.6,10052.4
2015,"California","04000US06","Computer & information research scientists","151111","Male","1",1837,347.568,128054.0,19962.4
2015,"California","04000US06","Computer & information research scientists","151111","Female","2",531,180.31,121244.0,33343.0
2015,"California","04000US06","Computer systems analysts","151121","Male","1",34690,1662.88,96897.3,3572.78
2015,"California","04000US06","Computer systems analysts","151121","Female","2",20800,970.137,78939.5,2080.97
2015,"California","04000US06","Information security analysts","151122","Male","1",3933,530.683,102851.0,10812.7
2015,"California","04000US06","Information security analysts","151122","Female","2",1187,317.125,67902.7,8510.33
2015,"California","04000US06","Computer programmers","151131","Male","1",44598,2107.61,98672.2,2449.46
2015,"California","04000US06","Computer programmers","151131","Female","2",10422,847.153,85060.9,3823.16
2015,"California","04000US06","Web developers","151134","Male","1",15092,1185.32,73312.7,3994.64
2015,"California","04000US06","Web developers","151134","Female","2",7975,706.687,73672.7,6008.29
2015,"California","04000US06","Database administrators","151141","Male","1",8595,855.55,95777.0,4679.85
2015,"California","04000US06","Database administrators","151141","Female","2",5240,672.394,74011.3,4655.09
2015,"California","04000US06","Network & computer systems administrators","151142","Male","1",18403,1241.24,79038.8,2193.68
2015,"California","04000US06","Network & computer systems administrators","151142","Female","2",4044,473.4,67464.6,4981.1
2015,"California","04000US06","Computer network architects","151143","Male","1",11976,1279.33,112818.0,4367.35
2015,"California","04000US06","Computer network architects","151143","Female","2",814,230.677,116179.0,10362.6
2015,"California","04000US06","Computer support specialists","151150","Male","1",44671,1673.95,68448.2,1832.78
2015,"California","04000US06","Computer support specialists","151150","Female","2",13331,1088.01,66640.7,3009.54
2015,"California","04000US06","Other Computer Occupations","151199","Male","1",36616,1573.31,81422.3,2799.26
2015,"California","04000US06","Other Computer Occupations","151199","Female","2",9112,880.718,76996.4,5032.64
2015,"California","04000US06","Actuaries","152011","Male","1",654,196.625,165719.0,40252.1
2015,"California","04000US06","Actuaries","152011","Female","2",861,306.272,144937.0,52212.2
2015,"California","04000US06","Operations research analysts","152031","Male","1",7318,697.713,84942.2,4756.7
2015,"California","04000US06","Operations research analysts","152031","Female","2",10234,927.488,73216.0,3368.86
2015,"California","04000US06","Architects, except naval","171010","Male","1",16075,1078.03,98525.4,6903.24
2015,"California","04000US06","Architects, except naval","171010","Female","2",5479,623.82,79182.7,7403.79
2015,"California","04000US06","Surveyors, cartographers, & photogrammetrists","171020","Male","1",2391,410.305,77925.5,8938.89
2015,"California","04000US06","Surveyors, cartographers, & photogrammetrists","171020","Female","2",666,227.013,71145.4,7617.3
2015,"California","04000US06","Aerospace engineers","172011","Male","1",25370,1351.38,114344.0,2841.31
2015,"California","04000US06","Aerospace engineers","172011","Female","2",3594,543.097,102853.0,10642.7
2015,"California","04000US06","Chemical engineers","172041","Male","1",3388,473.221,116205.0,7409.34
2015,"California","04000US06","Chemical engineers","172041","Female","2",992,284.038,85275.6,10846.2
2015,"California","04000US06","Civil engineers","172051","Male","1",35393,1464.14,98632.8,2403.94
2015,"California","04000US06","Civil engineers","172051","Female","2",6817,738.545,85178.4,7917.91
2015,"California","04000US06","Computer hardware engineers","172061","Male","1",11285,892.869,116676.0,4891.71
2015,"California","04000US06","Computer hardware engineers","172061","Female","2",2069,417.379,109389.0,8661.44
2015,"California","04000US06","Electrical & electronics engineers","172070","Male","1",33935,1879.99,118331.0,3088.84
2015,"California","04000US06","Electrical & electronics engineers","172070","Female","2",4438,548.988,101684.0,5754.61
2015,"California","04000US06","Environmental engineers","172081","Male","1",3074,539.166,94852.8,5811.18
2015,"California","04000US06","Environmental engineers","172081","Female","2",1049,287.623,85352.5,8771.93
2015,"California","04000US06","Industrial engineers, including health & safety","172110","Male","1",14803,973.113,91439.7,3230.54
2015,"California","04000US06","Industrial engineers, including health & safety","172110","Female","2",5935,723.921,83113.9,4074.09
2015,"California","04000US06","Marine engineers & naval architects","172121","Male","1",511,229.767,85889.6,12301.1
2015,"California","04000US06","Marine engineers & naval architects","172121","Female","2",119,107.995,95992.7,21744.7
2015,"California","04000US06","Materials engineers","172131","Male","1",3115,446.679,91951.9,6503.56
2015,"California","04000US06","Materials engineers","172131","Female","2",438,164.197,71234.3,14835.5
2015,"California","04000US06","Mechanical engineers","172141","Male","1",19273,1333.27,92020.3,3012.44
2015,"California","04000US06","Mechanical engineers","172141","Female","2",1255,303.432,78559.7,7849.52
2015,"California","04000US06","Drafters","173010","Male","1",12126,990.03,60763.9,3660.79
2015,"California","04000US06","Drafters","173010","Female","2",2923,522.73,50765.0,6284.48
2015,"California","04000US06","Engineering technicians, except drafters","173020","Male","1",40129,1994.43,63890.3,1940.78
2015,"California","04000US06","Engineering technicians, except drafters","173020","Female","2",11031,883.11,54043.0,2301.53
2015,"California","04000US06","Surveying & mapping technicians","173031","Male","1",4557,569.8,71309.1,4601.35
2015,"California","04000US06","Surveying & mapping technicians","173031","Female","2",548,172.517,57304.0,10369.1
2015,"California","04000US06","Agricultural & food scientists","191010","Male","1",1090,281.225,68824.0,12800.7
2015,"California","04000US06","Agricultural & food scientists","191010","Female","2",916,247.272,52962.0,12134.9
2015,"California","04000US06","Biological scientists","191020","Male","1",5643,607.784,71003.4,4326.67
2015,"California","04000US06","Biological scientists","191020","Female","2",5678,678.219,68646.4,3467.35
2015,"California","04000US06","Conservation scientists & foresters","191030","Male","1",815,262.292,58388.4,9733.9
2015,"California","04000US06","Conservation scientists & foresters","191030","Female","2",477,183.702,55551.4,7763.85
2015,"California","04000US06","Astronomers & physicists","192010","Male","1",1798,370.624,110534.0,14550.3
2015,"California","04000US06","Astronomers & physicists","192010","Female","2",269,107.017,119379.0,35618.6
2015,"California","04000US06","Atmospheric & space scientists","192021","Male","1",952,308.408,87738.4,15993.9
2015,"California","04000US06","Atmospheric & space scientists","192021","Female","2",191,122.969,101751.0,20458.1
2015,"California","04000US06","Chemists & materials scientists","192030","Male","1",5513,583.628,83211.7,4977.51
2015,"California","04000US06","Chemists & materials scientists","192030","Female","2",4532,549.726,82018.6,12023.5
2015,"California","04000US06","Environmental scientists & geoscientists","192040","Male","1",5491,664.496,93793.5,5216.74
2015,"California","04000US06","Environmental scientists & geoscientists","192040","Female","2",2752,406.979,72292.2,5945.67
2015,"California","04000US06","Other Physical Scientists","192099","Male","1",20888,1168.05,104541.0,4511.02
2015,"California","04000US06","Other Physical Scientists","192099","Female","2",15384,1045.36,84442.1,3702.96
2015,"California","04000US06","Economists","193011","Male","1",1286,274.515,176919.0,38379.8
2015,"California","04000US06","Economists","193011","Female","2",729,262.791,120834.0,26094.1
2015,"California","04000US06","Psychologists","193030","Male","1",5833,638.889,85644.2,6166.92
2015,"California","04000US06","Psychologists","193030","Female","2",15316,1139.71,77146.3,4138.17
2015,"California","04000US06","Urban & regional planners","193051","Male","1",2263,381.976,90699.8,7060.96
2015,"California","04000US06","Urban & regional planners","193051","Female","2",1651,319.722,79280.4,8236.32
2015,"California","04000US06","Agricultural & food science technicians","194011","Male","1",2632,447.638,51732.2,4866.56
2015,"California","04000US06","Agricultural & food science technicians","194011","Female","2",1473,336.416,53244.6,16046.6
2015,"California","04000US06","Biological technicians","194021","Male","1",2368,582.957,72667.4,16061.3
2015,"California","04000US06","Biological technicians","194021","Female","2",1773,319.147,63423.8,13266.5
